date,portfolio_value,monthly_return,cumulative_return,rolling_60m_cagr,rolling_60m_vol,rolling_60m_sharpe,weight_AGG,weight_SPY,strategy_name,publish_timestamp
2005-02-28,11760.7234349260,0.0135187924,0.1760723435,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-03-31,11575.7542769808,-0.0157277024,0.1575754277,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-04-29,11483.7751779058,-0.0079458407,0.1483775178,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-05-31,11771.3230175977,0.0250394870,0.1771323018,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-06-30,11814.7502197927,0.0036892372,0.1814750220,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-07-29,12094.4891912995,0.0236770957,0.2094489191,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-08-31,12057.9904489936,-0.0030177994,0.2057990449,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-09-30,12091.8517674489,0.0028082058,0.2091851767,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-10-31,11855.7166407363,-0.0195284503,0.1855716641,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-11-30,12233.8004019799,0.0318904182,0.2233800402,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2005-12-30,12259.0367540996,0.0020628383,0.2259036754,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-01-31,12462.9168449039,0.0166310041,0.2462916845,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-02-28,12518.8774993057,0.0044901731,0.2518877499,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-03-31,12630.9242546107,0.0089502238,0.2630924255,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-04-28,12736.9699159122,0.0083957167,0.2736969916,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-05-31,12460.8225463184,-0.0216807743,0.2460822546,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-06-30,12477.5627643584,0.0013434280,0.2477562764,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-07-31,12568.6702431568,0.0073017047,0.2568670243,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-08-31,12820.6527630722,0.0200484630,0.2820652763,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-09-29,13101.8795671833,0.0219354513,0.3101879567,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-10-31,13417.8819622925,0.0241188597,0.3417881962,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-11-30,13647.3974666009,0.0171051963,0.3647397467,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2006-12-29,13750.5547573841,0.0075587518,0.3750554757,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-01-31,13892.4277989060,0.0103176231,0.3892427799,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-02-28,13769.3983934961,-0.0088558607,0.3769398393,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-03-30,13873.0399609239,0.0075269496,0.3873039961,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-04-30,14327.7481674691,0.0327763928,0.4327748167,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-05-31,14628.5176684192,0.0209920985,0.4628517668,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-06-29,14462.2641289736,-0.0113650298,0.4462264129,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-07-31,14191.8518695045,-0.0186977818,0.4191851870,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-08-31,14373.8129900830,0.0128215206,0.4373812990,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-09-28,14790.6284807969,0.0289982547,0.4790628481,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-10-31,14975.8157546655,0.0125205818,0.4975815755,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-11-30,14650.8085995176,-0.0217021337,0.4650808600,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2007-12-31,14534.9149669745,-0.0079103915,0.4534914967,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-01-31,14020.6182679971,-0.0353835368,0.4020618268,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-02-29,13760.2546093710,-0.0185700554,0.3760254609,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-03-31,13679.4738945899,-0.0058705829,0.3679473895,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-04-30,14149.3158854344,0.0343464957,0.4149315885,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-05-30,14245.3312641258,0.0067858672,0.4245331264,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-06-30,13404.0278290880,-0.0590581868,0.3404027829,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-07-31,13335.5648045464,-0.0051076457,0.3335564805,,,,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-08-29,13509.5019194596,0.0130431007,0.3509501919,,0.0653255182,0.9555200522,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-09-30,12547.6140937277,-0.0712008356,0.2547614094,0.0464349365,0.0737020412,0.6537088333,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-10-31,11010.8604658467,-0.1224737720,0.1010860466,0.0125217347,0.0917133709,0.1826565781,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-11-28,10574.2610524833,-0.0396517070,0.0574261052,0.0026335213,0.0934635426,0.0758819772,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2008-12-31,10858.1212774365,0.0268444503,0.0858121277,0.0004388409,0.0926723284,0.0521157374,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-01-30,10169.2846148354,-0.0634397650,0.0169284615,-0.0155565942,0.0967052392,-0.1126138029,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-02-27,9372.2153769497,-0.0783800698,-0.0627784623,-0.0339808330,0.1024962310,-0.2844122369,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-03-31,9949.7853902714,0.0616257726,-0.0050214610,-0.0209395356,0.1063920031,-0.1445770045,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-04-30,10657.0994698788,0.0710883755,0.0657099470,-0.0030417744,0.1107738438,0.0286044282,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-05-29,11115.8525505098,0.0430467110,0.1115852551,0.0032292215,0.1123245504,0.0855334708,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-06-30,11124.7875518218,0.0008038071,0.1124787552,0.0003802707,0.1121352359,0.0601155523,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-07-31,11748.1198933272,0.0560309434,0.1748119893,0.0153962845,0.1144398582,0.1913921265,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-08-31,12094.9089520664,0.0295186857,0.2094908952,0.0199864892,0.1150917834,0.2302030260,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-09-30,12438.2170446299,0.0283845124,0.2438217045,0.0239616748,0.1156542422,0.2633362527,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-10-30,12279.1011421598,-0.0127925009,0.2279101142,0.0189714440,0.1157795902,0.2208825900,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-11-30,12856.0199424436,0.0469837974,0.2856019942,0.0225194551,0.1169048722,0.2496172345,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2009-12-31,12955.3628718157,0.0077273472,0.2955362872,0.0193529377,0.1165398266,0.2233704905,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-01-29,12680.7679819325,-0.0211954611,0.2680767982,0.0179083220,0.1167805627,0.2109810873,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-02-26,12965.2184283188,0.0224316419,0.2965218428,0.0196923476,0.1170263083,0.2257702594,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-03-31,13517.4823421478,0.0425958048,0.3517482342,0.0315001663,0.1181105839,0.3224584973,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-04-30,13703.3271352078,0.0137484769,0.3703327135,0.0359725993,0.1180936489,0.3592456098,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-05-28,12985.6774877765,-0.0523704674,0.2985677488,0.0198301966,0.1202806380,0.2239980970,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-06-30,12584.2518842162,-0.0309129504,0.2584251884,0.0126994441,0.1211881551,0.1652157879,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-07-30,13218.1853411594,0.0503751405,0.3218185341,0.0179275328,0.1227523690,0.2066094992,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-08-31,12853.0180825592,-0.0276261264,0.2853018083,0.0128521087,0.1234529184,0.1655703273,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-09-30,13659.0328608444,0.0627101567,0.3659032861,0.0246733169,0.1264325663,0.2564254703,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-10-29,14030.5334665392,0.0271981633,0.4030533467,0.0342589187,0.1264884609,0.3301949656,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-11-30,13995.3917810832,-0.0025046578,0.3995391781,0.0272703043,0.1258508859,0.2772077253,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2010-12-31,14621.9689602001,0.0447702493,0.4621968960,0.0358810829,0.1272342751,0.3413256371,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-01-31,14856.7201272846,0.0160546892,0.4856720127,0.0357636107,0.1272225481,0.3404511045,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-02-28,15230.9284707974,0.0251878167,0.5230928471,0.0399972664,0.1275878937,0.3719207548,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-03-31,15222.0158966308,-0.0005851629,0.5222015897,0.0380240315,0.1275832178,0.3569866725,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-04-29,15602.1929228918,0.0249754716,0.5602192923,0.0414151808,0.1279198213,0.3819694158,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-05-31,15537.7482166759,-0.0041304903,0.5537748217,0.0451250896,0.1274410965,0.4109468423,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-06-30,15333.5156409163,-0.0131442840,0.5333515641,0.0420832025,0.1276754273,0.3874980084,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-07-29,15196.3825089330,-0.0089433588,0.5196382509,0.0387001083,0.1277997990,0.3616982298,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-08-31,14680.9013947315,-0.0339213042,0.4680901395,0.0274685013,0.1286847449,0.2753318403,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-09-30,14001.4264426001,-0.0462829178,0.4001426443,0.0133692832,0.1302449275,0.1672797110,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-10-31,15076.4855964643,0.0767821163,0.5076485596,0.0235833904,0.1341499633,0.2409242936,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-11-30,15018.6378342179,-0.0038369527,0.5018637834,0.0193331328,0.1340192337,0.2099068513,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2011-12-30,15189.6104923960,0.0113840323,0.5189610492,0.0201059566,0.1340604173,0.2155491682,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-01-31,15715.7604885235,0.0346388077,0.5715760489,0.0249706997,0.1347915122,0.2504671681,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-02-29,16192.6317674356,0.0303435064,0.6192631767,0.0329528419,0.1352405173,0.3076054617,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-03-30,16529.3733411020,0.0207959755,0.6529373341,0.0356593976,0.1354515643,0.3267184635,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-04-30,16497.0584412056,-0.0019549985,0.6497058441,0.0285980927,0.1348236513,0.2767188721,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-05-31,15856.8965953675,-0.0388046056,0.5856896595,0.0162570577,0.1358585906,0.1865830330,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-06-29,16306.3999881258,0.0283475010,0.6306399988,0.0242933672,0.1362176778,0.2443986317,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-07-31,16508.0600802205,0.0123669291,0.6508060080,0.0306979073,0.1359298620,0.2906230879,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-08-31,16797.5593157537,0.0175368416,0.6797559316,0.0316558344,0.1360134285,0.2973781406,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-09-28,17109.0818987821,0.0185457052,0.7109081899,0.0295513570,0.1356928080,0.2826746025,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-10-31,16888.7075629886,-0.0128805471,0.6888707563,0.0243330501,0.1358132471,0.2450179602,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-11-30,16969.3285635424,0.0047736631,0.6969328564,0.0298183184,0.1353581854,0.2849612974,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2012-12-31,17062.9774950690,0.0055187176,0.7062977495,0.0325913069,0.1352669055,0.3050093133,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-01-31,17642.5998941813,0.0339695929,0.7642599894,0.0470299000,0.1347734824,0.4090440561,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-02-28,17831.4409421165,0.0107036972,0.7831440942,0.0532027731,0.1343854344,0.4537920550,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-03-28,18310.6717372432,0.0268756068,0.8310671737,0.0600515280,0.1346403168,0.5015754712,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-04-30,18610.1343254012,0.0163545386,0.8610134325,0.0563377811,0.1340991086,0.4767659505,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-05-31,18805.9714618414,0.0105231447,0.8805971462,0.0571208629,0.1341177876,0.4822726769,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-06-28,18541.9806609109,-0.0140376051,0.8541980661,0.0670485023,0.1311971050,0.5616393807,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-07-31,19227.6867554472,0.0369812755,0.9227686755,0.0759277896,0.1318119798,0.6228815101,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-08-30,18776.3419669855,-0.0234736916,0.8776341967,0.0680567518,0.1324725608,0.5646443770,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-09-30,19255.4086849427,0.0255143797,0.9255408685,0.0894274590,0.1279583842,0.7357308412,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-10-31,19927.6712143005,0.0349129193,0.9927671214,0.1259706185,0.1139483067,1.1024320723,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-11-29,20326.1080337070,0.0199941486,1.0326108034,0.1396220414,0.1117125469,1.2312801282,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2013-12-31,20661.0363317658,0.0164777388,1.0661036332,0.1373116364,0.1115182563,1.2148333485,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-01-31,20246.7689149678,-0.0200506601,1.0246768915,0.1476595231,0.1072095346,1.3445997903,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-02-28,20914.7169323739,0.0329903512,1.0914716932,0.1741455762,0.0993955179,1.6744014760,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-03-31,21026.8767210338,0.0053627209,1.1026876721,0.1614277837,0.0970545307,1.5988474778,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-04-30,21181.0282545768,0.0073311665,1.1181028255,0.1472593453,0.0934037802,1.5248199745,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-05-30,21600.0215785622,0.0197815384,1.1600021579,0.1420951349,0.0923983605,1.4910536777,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-06-30,21908.4441644919,0.0142788092,1.1908444164,0.1451541788,0.0922780968,1.5222021314,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-07-31,21685.8700040691,-0.0101592865,1.1685870004,0.1304248501,0.0905429226,1.4051663681,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-08-29,22359.7315651287,0.0310737619,1.2359731565,0.1307661427,0.0906116464,1.4075330263,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-09-30,22102.5478345355,-0.0115020938,1.2102547835,0.1218552939,0.0907775422,1.3170830675,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-10-31,22537.4784327991,0.0196778490,1.2537478433,0.1291398878,0.0902821122,1.3962415212,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-11-28,23015.3049887462,0.0212014204,1.3015304989,0.1235231861,0.0888888169,1.3601166315,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2014-12-31,22984.6336765137,-0.0013326485,1.2984633677,0.1214956694,0.0890297159,1.3376113574,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-01-30,22649.4354930785,-0.0145835774,1.2649435493,0.1230067462,0.0886077628,1.3589050448,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-02-27,23479.7344518809,0.0366587043,1.3479734452,0.1261148061,0.0892388109,1.3811809810,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-03-31,23247.9979726413,-0.0098696380,1.3247997973,0.1145458770,0.0884546392,1.2747987076,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-04-30,23385.5184454876,0.0059153684,1.3385518445,0.1128181372,0.0884456264,1.2572157905,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-05-29,23565.2851731207,0.0076870961,1.3565285173,0.1265789116,0.0838940611,1.4685991979,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-06-30,23154.0950506204,-0.0174489771,1.3154095051,0.1296920744,0.0827582666,1.5212926832,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-07-31,23580.1103240071,0.0183991330,1.3580110324,0.1227286343,0.0808371901,1.4783337194,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-08-31,22550.3096727006,-0.0436724272,1.2550309673,0.1189984329,0.0826527422,1.4070323698,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-09-30,22202.4302513964,-0.0154268135,1.2202430251,0.1020368403,0.0797958157,1.2615660218,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-10-30,23528.9661205831,0.0597473274,1.3528966121,0.1089340840,0.0826335394,1.2970220484,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-11-30,23561.7084238117,0.0013915742,1.3561708424,0.1097990363,0.0825421878,1.3078980804,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-12-31,23263.1110177919,-0.0126729947,1.3263111018,0.0973177066,0.0814692556,1.1841045983,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-01-29,22538.9545363414,-0.0311289613,1.2538954536,0.0869314750,0.0832385202,1.0455662815,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-02-29,22585.9115621161,0.0020833720,1.2585911562,0.0819875136,0.0828664697,0.9944975501,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-03-31,23708.6558579661,0.0497099394,1.3708655858,0.0926647993,0.0849723261,1.0882310259,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-04-29,23792.2028295158,0.0035239017,1.3792202830,0.0880523768,0.0846264373,1.0419818021,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-05-31,24076.4926084694,0.0119488633,1.4076492608,0.0915434506,0.0844882434,1.0817490649,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-06-30,24274.8439696811,0.0082383827,1.4274843970,0.0962331761,0.0839591036,1.1395025383,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-07-29,24934.2314898417,0.0271634092,1.4934231490,0.1041069766,0.0840322390,1.2244463140,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-08-31,24939.0186737413,0.0001919924,1.4939018674,0.1117965646,0.0818807957,1.3399433117,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-09-30,24943.8893497929,0.0001953034,1.4943889350,0.1224277043,0.0780295201,1.5252082626,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-10-31,24580.0227803510,-0.0145874031,1.4580022780,0.1026976087,0.0726162037,1.3872573868,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-11-30,25024.6862662256,0.0180904424,1.5024686266,0.1075099059,0.0725270486,1.4494295028,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-12-30,25398.8758918164,0.0149528199,1.5398875892,0.1082904008,0.0725708551,1.4583898905,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-01-31,25733.2473762041,0.0131648143,1.5733247376,0.1036511971,0.0716465002,1.4172611715,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-02-28,26490.8774929321,0.0294416832,1.6490877493,0.1034579321,0.0715915952,1.4158287430,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-03-31,26509.6554210010,0.0007088451,1.6509655421,0.0990805914,0.0714503281,1.3624011903,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-04-28,26765.9987579752,0.0096698102,1.6765998758,0.1016290712,0.0713061880,1.3977605121,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-05-31,27085.5825891398,0.0119399180,1.7085582589,0.1130226375,0.0680230064,1.6144225960,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-06-30,27204.9761601634,0.0044080119,1.7204976160,0.1077915591,0.0674893814,1.5562445314,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-07-31,27623.6549227474,0.0153897860,1.7623654923,0.1084523281,0.0675358318,1.5641260258,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-08-31,27758.0787364873,0.0048662573,1.7758078736,0.1056779379,0.0674402052,1.5287681124,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
